respondent;task;alt;group;chosen;purchase;price_eur;rel_price;rel_price_lvl;comfort;att;speech;app;comfort_2;comfort_4;att_complete;speech_moderate;speech_more_effort;app_invisible
ssrre9fas24pn6lm2ssrre9zyt8hjg3r;6;3;ssrre9fas24pn6lm2ssrre9zyt8hjg3r_6;0;0;0;0;0;;;;;0;0;0;0;0;0
ssrre9fas24pn6lm2ssrre9zyt8hjg3r;7;1;ssrre9fas24pn6lm2ssrre9zyt8hjg3r_7;1;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
ssrre9fas24pn6lm2ssrre9zyt8hjg3r;7;2;ssrre9fas24pn6lm2ssrre9zyt8hjg3r_7;0;1;60;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
ssrre9fas24pn6lm2ssrre9zyt8hjg3r;7;3;ssrre9fas24pn6lm2ssrre9zyt8hjg3r_7;0;0;0;0;0;;;;;0;0;0;0;0;0
ssrre9fas24pn6lm2ssrre9zyt8hjg3r;8;1;ssrre9fas24pn6lm2ssrre9zyt8hjg3r_8;0;1;60;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
ssrre9fas24pn6lm2ssrre9zyt8hjg3r;8;2;ssrre9fas24pn6lm2ssrre9zyt8hjg3r_8;0;1;96;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
ssrre9fas24pn6lm2ssrre9zyt8hjg3r;8;3;ssrre9fas24pn6lm2ssrre9zyt8hjg3r_8;1;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;1;1;q2p3io831hcx20ysoptq2p3io8qe3cno_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;1;2;q2p3io831hcx20ysoptq2p3io8qe3cno_1;1;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;1;3;q2p3io831hcx20ysoptq2p3io8qe3cno_1;0;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;2;1;q2p3io831hcx20ysoptq2p3io8qe3cno_2;1;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;2;2;q2p3io831hcx20ysoptq2p3io8qe3cno_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
q2p3io831hcx20ysoptq2p3io8qe3cno;2;3;q2p3io831hcx20ysoptq2p3io8qe3cno_2;0;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;3;1;q2p3io831hcx20ysoptq2p3io8qe3cno_3;1;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;3;2;q2p3io831hcx20ysoptq2p3io8qe3cno_3;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
q2p3io831hcx20ysoptq2p3io8qe3cno;3;3;q2p3io831hcx20ysoptq2p3io8qe3cno_3;0;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;4;1;q2p3io831hcx20ysoptq2p3io8qe3cno_4;0;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
q2p3io831hcx20ysoptq2p3io8qe3cno;4;2;q2p3io831hcx20ysoptq2p3io8qe3cno_4;0;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;4;3;q2p3io831hcx20ysoptq2p3io8qe3cno_4;1;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;5;1;q2p3io831hcx20ysoptq2p3io8qe3cno_5;0;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;5;2;q2p3io831hcx20ysoptq2p3io8qe3cno_5;0;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
q2p3io831hcx20ysoptq2p3io8qe3cno;5;3;q2p3io831hcx20ysoptq2p3io8qe3cno_5;1;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;6;1;q2p3io831hcx20ysoptq2p3io8qe3cno_6;0;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;6;2;q2p3io831hcx20ysoptq2p3io8qe3cno_6;0;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
q2p3io831hcx20ysoptq2p3io8qe3cno;6;3;q2p3io831hcx20ysoptq2p3io8qe3cno_6;1;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;7;1;q2p3io831hcx20ysoptq2p3io8qe3cno_7;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
q2p3io831hcx20ysoptq2p3io8qe3cno;7;2;q2p3io831hcx20ysoptq2p3io8qe3cno_7;0;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;7;3;q2p3io831hcx20ysoptq2p3io8qe3cno_7;1;0;0;0;0;;;;;0;0;0;0;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;8;1;q2p3io831hcx20ysoptq2p3io8qe3cno_8;0;1;45;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
q2p3io831hcx20ysoptq2p3io8qe3cno;8;2;q2p3io831hcx20ysoptq2p3io8qe3cno_8;0;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
q2p3io831hcx20ysoptq2p3io8qe3cno;8;3;q2p3io831hcx20ysoptq2p3io8qe3cno_8;1;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;1;1;my9bul6by13lrysujmy9budyejgskbqy_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
my9bul6by13lrysujmy9budyejgskbqy;1;2;my9bul6by13lrysujmy9budyejgskbqy_1;0;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;1;3;my9bul6by13lrysujmy9budyejgskbqy_1;1;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;2;1;my9bul6by13lrysujmy9budyejgskbqy_2;0;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;2;2;my9bul6by13lrysujmy9budyejgskbqy_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
my9bul6by13lrysujmy9budyejgskbqy;2;3;my9bul6by13lrysujmy9budyejgskbqy_2;1;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;3;1;my9bul6by13lrysujmy9budyejgskbqy_3;1;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;3;2;my9bul6by13lrysujmy9budyejgskbqy_3;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
my9bul6by13lrysujmy9budyejgskbqy;3;3;my9bul6by13lrysujmy9budyejgskbqy_3;0;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;4;1;my9bul6by13lrysujmy9budyejgskbqy_4;0;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
my9bul6by13lrysujmy9budyejgskbqy;4;2;my9bul6by13lrysujmy9budyejgskbqy_4;1;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
my9bul6by13lrysujmy9budyejgskbqy;4;3;my9bul6by13lrysujmy9budyejgskbqy_4;0;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;5;1;my9bul6by13lrysujmy9budyejgskbqy_5;0;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;5;2;my9bul6by13lrysujmy9budyejgskbqy_5;0;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
my9bul6by13lrysujmy9budyejgskbqy;5;3;my9bul6by13lrysujmy9budyejgskbqy_5;1;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;6;1;my9bul6by13lrysujmy9budyejgskbqy_6;0;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;6;2;my9bul6by13lrysujmy9budyejgskbqy_6;1;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
my9bul6by13lrysujmy9budyejgskbqy;6;3;my9bul6by13lrysujmy9budyejgskbqy_6;0;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;7;1;my9bul6by13lrysujmy9budyejgskbqy_7;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
my9bul6by13lrysujmy9budyejgskbqy;7;2;my9bul6by13lrysujmy9budyejgskbqy_7;0;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
my9bul6by13lrysujmy9budyejgskbqy;7;3;my9bul6by13lrysujmy9budyejgskbqy_7;1;0;0;0;0;;;;;0;0;0;0;0;0
my9bul6by13lrysujmy9budyejgskbqy;8;1;my9bul6by13lrysujmy9budyejgskbqy_8;1;1;45;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
my9bul6by13lrysujmy9budyejgskbqy;8;2;my9bul6by13lrysujmy9budyejgskbqy_8;0;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
my9bul6by13lrysujmy9budyejgskbqy;8;3;my9bul6by13lrysujmy9budyejgskbqy_8;0;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;1;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_1;0;1;24;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;1;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_1;1;1;33;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;1;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_1;0;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;2;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_2;0;1;33;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;2;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_2;1;1;24;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
gcxicbu2g01nlvvscggcxicj67gr7ww4;2;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_2;0;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;3;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_3;1;1;15;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;3;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_3;0;1;33;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
gcxicbu2g01nlvvscggcxicj67gr7ww4;3;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_3;0;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;4;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_4;0;1;24;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
gcxicbu2g01nlvvscggcxicj67gr7ww4;4;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_4;1;1;15;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;4;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_4;0;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;5;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_5;1;1;33;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;5;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_5;0;1;24;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;5;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_5;0;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;6;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_6;1;1;33;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;6;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_6;0;1;24;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
gcxicbu2g01nlvvscggcxicj67gr7ww4;6;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_6;0;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;7;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_7;0;1;33;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
gcxicbu2g01nlvvscggcxicj67gr7ww4;7;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_7;0;1;15;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;7;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_7;1;0;0;0;0;;;;;0;0;0;0;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;8;1;gcxicbu2g01nlvvscggcxicj67gr7ww4_8;1;1;15;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
gcxicbu2g01nlvvscggcxicj67gr7ww4;8;2;gcxicbu2g01nlvvscggcxicj67gr7ww4_8;0;1;24;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
gcxicbu2g01nlvvscggcxicj67gr7ww4;8;3;gcxicbu2g01nlvvscggcxicj67gr7ww4_8;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;1;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_1;0;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;1;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_1;1;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;1;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_1;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;2;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_2;1;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;2;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_2;0;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;2;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_2;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;3;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_3;0;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;3;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_3;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;3;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_3;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;4;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_4;0;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;4;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_4;1;1;30;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;4;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_4;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;5;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_5;0;1;66;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;5;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_5;1;1;48;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;5;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_5;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;6;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_6;0;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;6;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_6;1;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;6;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_6;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;7;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_7;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;7;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_7;0;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;7;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_7;0;0;0;0;0;;;;;0;0;0;0;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;8;1;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_8;1;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;8;2;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_8;0;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
6lrpd5vpww7mst2zylf9q6lrpd3s1kmb;8;3;6lrpd5vpww7mst2zylf9q6lrpd3s1kmb_8;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;1;1;lycjuxyvt3arr9oymaoj0lycjux09hes_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;1;2;lycjuxyvt3arr9oymaoj0lycjux09hes_1;1;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;1;3;lycjuxyvt3arr9oymaoj0lycjux09hes_1;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;2;1;lycjuxyvt3arr9oymaoj0lycjux09hes_2;1;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;2;2;lycjuxyvt3arr9oymaoj0lycjux09hes_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
lycjuxyvt3arr9oymaoj0lycjux09hes;2;3;lycjuxyvt3arr9oymaoj0lycjux09hes_2;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;3;1;lycjuxyvt3arr9oymaoj0lycjux09hes_3;1;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;3;2;lycjuxyvt3arr9oymaoj0lycjux09hes_3;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
lycjuxyvt3arr9oymaoj0lycjux09hes;3;3;lycjuxyvt3arr9oymaoj0lycjux09hes_3;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;4;1;lycjuxyvt3arr9oymaoj0lycjux09hes_4;1;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
lycjuxyvt3arr9oymaoj0lycjux09hes;4;2;lycjuxyvt3arr9oymaoj0lycjux09hes_4;0;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;4;3;lycjuxyvt3arr9oymaoj0lycjux09hes_4;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;5;1;lycjuxyvt3arr9oymaoj0lycjux09hes_5;1;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;5;2;lycjuxyvt3arr9oymaoj0lycjux09hes_5;0;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
lycjuxyvt3arr9oymaoj0lycjux09hes;5;3;lycjuxyvt3arr9oymaoj0lycjux09hes_5;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;6;1;lycjuxyvt3arr9oymaoj0lycjux09hes_6;1;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;6;2;lycjuxyvt3arr9oymaoj0lycjux09hes_6;0;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
lycjuxyvt3arr9oymaoj0lycjux09hes;6;3;lycjuxyvt3arr9oymaoj0lycjux09hes_6;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;7;1;lycjuxyvt3arr9oymaoj0lycjux09hes_7;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
lycjuxyvt3arr9oymaoj0lycjux09hes;7;2;lycjuxyvt3arr9oymaoj0lycjux09hes_7;1;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;7;3;lycjuxyvt3arr9oymaoj0lycjux09hes_7;0;0;0;0;0;;;;;0;0;0;0;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;8;1;lycjuxyvt3arr9oymaoj0lycjux09hes_8;0;1;45;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
lycjuxyvt3arr9oymaoj0lycjux09hes;8;2;lycjuxyvt3arr9oymaoj0lycjux09hes_8;1;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
lycjuxyvt3arr9oymaoj0lycjux09hes;8;3;lycjuxyvt3arr9oymaoj0lycjux09hes_8;0;0;0;0;0;;;;;0;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;1;1;velk62a4emkhjv6xzwvelk63ftvvbilk_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;1;2;velk62a4emkhjv6xzwvelk63ftvvbilk_1;1;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;1;3;velk62a4emkhjv6xzwvelk63ftvvbilk_1;0;0;0;0;0;;;;;0;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;2;1;velk62a4emkhjv6xzwvelk63ftvvbilk_2;0;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;2;2;velk62a4emkhjv6xzwvelk63ftvvbilk_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
velk62a4emkhjv6xzwvelk63ftvvbilk;2;3;velk62a4emkhjv6xzwvelk63ftvvbilk_2;1;0;0;0;0;;;;;0;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;3;1;velk62a4emkhjv6xzwvelk63ftvvbilk_3;0;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;3;2;velk62a4emkhjv6xzwvelk63ftvvbilk_3;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
velk62a4emkhjv6xzwvelk63ftvvbilk;3;3;velk62a4emkhjv6xzwvelk63ftvvbilk_3;1;0;0;0;0;;;;;0;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;4;1;velk62a4emkhjv6xzwvelk63ftvvbilk_4;1;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
velk62a4emkhjv6xzwvelk63ftvvbilk;4;2;velk62a4emkhjv6xzwvelk63ftvvbilk_4;0;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;4;3;velk62a4emkhjv6xzwvelk63ftvvbilk_4;0;0;0;0;0;;;;;0;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;5;1;velk62a4emkhjv6xzwvelk63ftvvbilk_5;0;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;5;2;velk62a4emkhjv6xzwvelk63ftvvbilk_5;0;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
velk62a4emkhjv6xzwvelk63ftvvbilk;5;3;velk62a4emkhjv6xzwvelk63ftvvbilk_5;1;0;0;0;0;;;;;0;0;0;0;0;0
velk62a4emkhjv6xzwvelk63ftvvbilk;6;1;velk62a4emkhjv6xzwvelk63ftvvbilk_6;0;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
